,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
1374,IS,Iceland,Poverty headcount ratio at national poverty lines (% of population),2021,,Europe & Central Asia,High income,Not classified,-21.8952,64.1353
1375,IS,Iceland,Poverty headcount ratio at national poverty lines (% of population),2020,,Europe & Central Asia,High income,Not classified,-21.8952,64.1353
1376,IS,Iceland,Poverty headcount ratio at national poverty lines (% of population),2019,,Europe & Central Asia,High income,Not classified,-21.8952,64.1353
1377,IS,Iceland,Poverty headcount ratio at national poverty lines (% of population),2018,,Europe & Central Asia,High income,Not classified,-21.8952,64.1353
1378,IS,Iceland,Poverty headcount ratio at national poverty lines (% of population),2017,8.8,Europe & Central Asia,High income,Not classified,-21.8952,64.1353
1379,IS,Iceland,Poverty headcount ratio at national poverty lines (% of population),2016,10.1,Europe & Central Asia,High income,Not classified,-21.8952,64.1353
1380,IN,India,Poverty headcount ratio at national poverty lines (% of population),2025,,South Asia,Lower middle income,IBRD,77.225,28.6353
1381,IN,India,Poverty headcount ratio at national poverty lines (% of population),2024,,South Asia,Lower middle income,IBRD,77.225,28.6353
1382,IN,India,Poverty headcount ratio at national poverty lines (% of population),2023,,South Asia,Lower middle income,IBRD,77.225,28.6353
1383,IN,India,Poverty headcount ratio at national poverty lines (% of population),2022,,South Asia,Lower middle income,IBRD,77.225,28.6353
1384,IN,India,Poverty headcount ratio at national poverty lines (% of population),2021,,South Asia,Lower middle income,IBRD,77.225,28.6353
1385,IN,India,Poverty headcount ratio at national poverty lines (% of population),2020,,South Asia,Lower middle income,IBRD,77.225,28.6353
1386,IN,India,Poverty headcount ratio at national poverty lines (% of population),2019,,South Asia,Lower middle income,IBRD,77.225,28.6353
1387,IN,India,Poverty headcount ratio at national poverty lines (% of population),2018,,South Asia,Lower middle income,IBRD,77.225,28.6353
1388,IN,India,Poverty headcount ratio at national poverty lines (% of population),2017,,South Asia,Lower middle income,IBRD,77.225,28.6353
1389,IN,India,Poverty headcount ratio at national poverty lines (% of population),2016,,South Asia,Lower middle income,IBRD,77.225,28.6353
1390,ID,Indonesia,Poverty headcount ratio at national poverty lines (% of population),2025,,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
1391,ID,Indonesia,Poverty headcount ratio at national poverty lines (% of population),2024,9.0,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
1392,ID,Indonesia,Poverty headcount ratio at national poverty lines (% of population),2023,9.4,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
1393,ID,Indonesia,Poverty headcount ratio at national poverty lines (% of population),2022,9.5,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
1394,ID,Indonesia,Poverty headcount ratio at national poverty lines (% of population),2021,10.1,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
1395,ID,Indonesia,Poverty headcount ratio at national poverty lines (% of population),2020,9.8,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
1396,ID,Indonesia,Poverty headcount ratio at national poverty lines (% of population),2019,9.4,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
1397,ID,Indonesia,Poverty headcount ratio at national poverty lines (% of population),2018,9.8,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
1398,ID,Indonesia,Poverty headcount ratio at national poverty lines (% of population),2017,10.6,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
1399,ID,Indonesia,Poverty headcount ratio at national poverty lines (% of population),2016,10.9,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
1400,IR,"Iran, Islamic Rep.",Poverty headcount ratio at national poverty lines (% of population),2025,,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
1401,IR,"Iran, Islamic Rep.",Poverty headcount ratio at national poverty lines (% of population),2024,,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
1402,IR,"Iran, Islamic Rep.",Poverty headcount ratio at national poverty lines (% of population),2023,,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
1403,IR,"Iran, Islamic Rep.",Poverty headcount ratio at national poverty lines (% of population),2022,,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
1404,IR,"Iran, Islamic Rep.",Poverty headcount ratio at national poverty lines (% of population),2021,,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
1405,IR,"Iran, Islamic Rep.",Poverty headcount ratio at national poverty lines (% of population),2020,,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
1406,IR,"Iran, Islamic Rep.",Poverty headcount ratio at national poverty lines (% of population),2019,,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
1407,IR,"Iran, Islamic Rep.",Poverty headcount ratio at national poverty lines (% of population),2018,,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
1408,IR,"Iran, Islamic Rep.",Poverty headcount ratio at national poverty lines (% of population),2017,,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
1409,IR,"Iran, Islamic Rep.",Poverty headcount ratio at national poverty lines (% of population),2016,,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
1410,IQ,Iraq,Poverty headcount ratio at national poverty lines (% of population),2025,,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,44.394,33.3302
1411,IQ,Iraq,Poverty headcount ratio at national poverty lines (% of population),2024,,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,44.394,33.3302
1412,IQ,Iraq,Poverty headcount ratio at national poverty lines (% of population),2023,17.5,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,44.394,33.3302
1413,IQ,Iraq,Poverty headcount ratio at national poverty lines (% of population),2022,,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,44.394,33.3302
1414,IQ,Iraq,Poverty headcount ratio at national poverty lines (% of population),2021,,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,44.394,33.3302
1415,IQ,Iraq,Poverty headcount ratio at national poverty lines (% of population),2020,,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,44.394,33.3302
1416,IQ,Iraq,Poverty headcount ratio at national poverty lines (% of population),2019,,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,44.394,33.3302
1417,IQ,Iraq,Poverty headcount ratio at national poverty lines (% of population),2018,,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,44.394,33.3302
1418,IQ,Iraq,Poverty headcount ratio at national poverty lines (% of population),2017,,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,44.394,33.3302
1419,IQ,Iraq,Poverty headcount ratio at national poverty lines (% of population),2016,,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,44.394,33.3302
1420,IE,Ireland,Poverty headcount ratio at national poverty lines (% of population),2025,,Europe & Central Asia,High income,Not classified,-6.26749,53.3441
1421,IE,Ireland,Poverty headcount ratio at national poverty lines (% of population),2024,,Europe & Central Asia,High income,Not classified,-6.26749,53.3441
1422,IE,Ireland,Poverty headcount ratio at national poverty lines (% of population),2023,,Europe & Central Asia,High income,Not classified,-6.26749,53.3441
1423,IE,Ireland,Poverty headcount ratio at national poverty lines (% of population),2022,,Europe & Central Asia,High income,Not classified,-6.26749,53.3441
1424,IE,Ireland,Poverty headcount ratio at national poverty lines (% of population),2021,14.0,Europe & Central Asia,High income,Not classified,-6.26749,53.3441
1425,IE,Ireland,Poverty headcount ratio at national poverty lines (% of population),2020,12.9,Europe & Central Asia,High income,Not classified,-6.26749,53.3441
1426,IE,Ireland,Poverty headcount ratio at national poverty lines (% of population),2019,13.8,Europe & Central Asia,High income,Not classified,-6.26749,53.3441
1427,IE,Ireland,Poverty headcount ratio at national poverty lines (% of population),2018,,Europe & Central Asia,High income,Not classified,-6.26749,53.3441
1428,IE,Ireland,Poverty headcount ratio at national poverty lines (% of population),2017,,Europe & Central Asia,High income,Not classified,-6.26749,53.3441
1429,IE,Ireland,Poverty headcount ratio at national poverty lines (% of population),2016,,Europe & Central Asia,High income,Not classified,-6.26749,53.3441
1430,IM,Isle of Man,Poverty headcount ratio at national poverty lines (% of population),2025,,Europe & Central Asia,High income,Not classified,-4.47928,54.1509
1431,IM,Isle of Man,Poverty headcount ratio at national poverty lines (% of population),2024,,Europe & Central Asia,High income,Not classified,-4.47928,54.1509
1432,IM,Isle of Man,Poverty headcount ratio at national poverty lines (% of population),2023,,Europe & Central Asia,High income,Not classified,-4.47928,54.1509
1433,IM,Isle of Man,Poverty headcount ratio at national poverty lines (% of population),2022,,Europe & Central Asia,High income,Not classified,-4.47928,54.1509
1434,IM,Isle of Man,Poverty headcount ratio at national poverty lines (% of population),2021,,Europe & Central Asia,High income,Not classified,-4.47928,54.1509
1435,IM,Isle of Man,Poverty headcount ratio at national poverty lines (% of population),2020,,Europe & Central Asia,High income,Not classified,-4.47928,54.1509
1436,IM,Isle of Man,Poverty headcount ratio at national poverty lines (% of population),2019,,Europe & Central Asia,High income,Not classified,-4.47928,54.1509
1437,IM,Isle of Man,Poverty headcount ratio at national poverty lines (% of population),2018,,Europe & Central Asia,High income,Not classified,-4.47928,54.1509
1438,IM,Isle of Man,Poverty headcount ratio at national poverty lines (% of population),2017,,Europe & Central Asia,High income,Not classified,-4.47928,54.1509
1439,IM,Isle of Man,Poverty headcount ratio at national poverty lines (% of population),2016,,Europe & Central Asia,High income,Not classified,-4.47928,54.1509
1440,IL,Israel,Poverty headcount ratio at national poverty lines (% of population),2025,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,35.2035,31.7717
1441,IL,Israel,Poverty headcount ratio at national poverty lines (% of population),2024,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,35.2035,31.7717
1442,IL,Israel,Poverty headcount ratio at national poverty lines (% of population),2023,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,35.2035,31.7717
1443,IL,Israel,Poverty headcount ratio at national poverty lines (% of population),2022,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,35.2035,31.7717
1444,IL,Israel,Poverty headcount ratio at national poverty lines (% of population),2021,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,35.2035,31.7717
1445,IL,Israel,Poverty headcount ratio at national poverty lines (% of population),2020,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,35.2035,31.7717
1446,IL,Israel,Poverty headcount ratio at national poverty lines (% of population),2019,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,35.2035,31.7717
1447,IL,Israel,Poverty headcount ratio at national poverty lines (% of population),2018,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,35.2035,31.7717
1448,IL,Israel,Poverty headcount ratio at national poverty lines (% of population),2017,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,35.2035,31.7717
1449,IL,Israel,Poverty headcount ratio at national poverty lines (% of population),2016,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,35.2035,31.7717
1450,IT,Italy,Poverty headcount ratio at national poverty lines (% of population),2025,,Europe & Central Asia,High income,Not classified,12.4823,41.8955
1451,IT,Italy,Poverty headcount ratio at national poverty lines (% of population),2024,,Europe & Central Asia,High income,Not classified,12.4823,41.8955
1452,IT,Italy,Poverty headcount ratio at national poverty lines (% of population),2023,,Europe & Central Asia,High income,Not classified,12.4823,41.8955
1453,IT,Italy,Poverty headcount ratio at national poverty lines (% of population),2022,,Europe & Central Asia,High income,Not classified,12.4823,41.8955
1454,IT,Italy,Poverty headcount ratio at national poverty lines (% of population),2021,20.1,Europe & Central Asia,High income,Not classified,12.4823,41.8955
1455,IT,Italy,Poverty headcount ratio at national poverty lines (% of population),2020,20.1,Europe & Central Asia,High income,Not classified,12.4823,41.8955
1456,IT,Italy,Poverty headcount ratio at national poverty lines (% of population),2019,20.0,Europe & Central Asia,High income,Not classified,12.4823,41.8955
1457,IT,Italy,Poverty headcount ratio at national poverty lines (% of population),2018,20.1,Europe & Central Asia,High income,Not classified,12.4823,41.8955
1458,IT,Italy,Poverty headcount ratio at national poverty lines (% of population),2017,20.3,Europe & Central Asia,High income,Not classified,12.4823,41.8955
1459,IT,Italy,Poverty headcount ratio at national poverty lines (% of population),2016,20.3,Europe & Central Asia,High income,Not classified,12.4823,41.8955
1460,JM,Jamaica,Poverty headcount ratio at national poverty lines (% of population),2025,,Latin America & Caribbean ,Upper middle income,IBRD,-76.792,17.9927
1461,JM,Jamaica,Poverty headcount ratio at national poverty lines (% of population),2024,,Latin America & Caribbean ,Upper middle income,IBRD,-76.792,17.9927
1462,JM,Jamaica,Poverty headcount ratio at national poverty lines (% of population),2023,8.2,Latin America & Caribbean ,Upper middle income,IBRD,-76.792,17.9927
1463,JM,Jamaica,Poverty headcount ratio at national poverty lines (% of population),2022,,Latin America & Caribbean ,Upper middle income,IBRD,-76.792,17.9927
1464,JM,Jamaica,Poverty headcount ratio at national poverty lines (% of population),2021,16.7,Latin America & Caribbean ,Upper middle income,IBRD,-76.792,17.9927
1465,JM,Jamaica,Poverty headcount ratio at national poverty lines (% of population),2020,,Latin America & Caribbean ,Upper middle income,IBRD,-76.792,17.9927
1466,JM,Jamaica,Poverty headcount ratio at national poverty lines (% of population),2019,11.0,Latin America & Caribbean ,Upper middle income,IBRD,-76.792,17.9927
1467,JM,Jamaica,Poverty headcount ratio at national poverty lines (% of population),2018,12.6,Latin America & Caribbean ,Upper middle income,IBRD,-76.792,17.9927
1468,JM,Jamaica,Poverty headcount ratio at national poverty lines (% of population),2017,19.3,Latin America & Caribbean ,Upper middle income,IBRD,-76.792,17.9927
1469,JM,Jamaica,Poverty headcount ratio at national poverty lines (% of population),2016,17.1,Latin America & Caribbean ,Upper middle income,IBRD,-76.792,17.9927
1470,JP,Japan,Poverty headcount ratio at national poverty lines (% of population),2025,,East Asia & Pacific,High income,Not classified,139.77,35.67
1471,JP,Japan,Poverty headcount ratio at national poverty lines (% of population),2024,,East Asia & Pacific,High income,Not classified,139.77,35.67
1472,JP,Japan,Poverty headcount ratio at national poverty lines (% of population),2023,,East Asia & Pacific,High income,Not classified,139.77,35.67
1473,JP,Japan,Poverty headcount ratio at national poverty lines (% of population),2022,,East Asia & Pacific,High income,Not classified,139.77,35.67
1474,JP,Japan,Poverty headcount ratio at national poverty lines (% of population),2021,,East Asia & Pacific,High income,Not classified,139.77,35.67
1475,JP,Japan,Poverty headcount ratio at national poverty lines (% of population),2020,,East Asia & Pacific,High income,Not classified,139.77,35.67
1476,JP,Japan,Poverty headcount ratio at national poverty lines (% of population),2019,,East Asia & Pacific,High income,Not classified,139.77,35.67
1477,JP,Japan,Poverty headcount ratio at national poverty lines (% of population),2018,,East Asia & Pacific,High income,Not classified,139.77,35.67
1478,JP,Japan,Poverty headcount ratio at national poverty lines (% of population),2017,,East Asia & Pacific,High income,Not classified,139.77,35.67
1479,JP,Japan,Poverty headcount ratio at national poverty lines (% of population),2016,,East Asia & Pacific,High income,Not classified,139.77,35.67
1480,JO,Jordan,Poverty headcount ratio at national poverty lines (% of population),2025,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,35.9263,31.9497
1481,JO,Jordan,Poverty headcount ratio at national poverty lines (% of population),2024,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,35.9263,31.9497
1482,JO,Jordan,Poverty headcount ratio at national poverty lines (% of population),2023,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,35.9263,31.9497
1483,JO,Jordan,Poverty headcount ratio at national poverty lines (% of population),2022,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,35.9263,31.9497
1484,JO,Jordan,Poverty headcount ratio at national poverty lines (% of population),2021,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,35.9263,31.9497
1485,JO,Jordan,Poverty headcount ratio at national poverty lines (% of population),2020,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,35.9263,31.9497
1486,JO,Jordan,Poverty headcount ratio at national poverty lines (% of population),2019,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,35.9263,31.9497
1487,JO,Jordan,Poverty headcount ratio at national poverty lines (% of population),2018,15.7,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,35.9263,31.9497
1488,JO,Jordan,Poverty headcount ratio at national poverty lines (% of population),2017,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,35.9263,31.9497
1489,JO,Jordan,Poverty headcount ratio at national poverty lines (% of population),2016,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,35.9263,31.9497
1490,KZ,Kazakhstan,Poverty headcount ratio at national poverty lines (% of population),2025,,Europe & Central Asia,Upper middle income,IBRD,71.4382,51.1879
1491,KZ,Kazakhstan,Poverty headcount ratio at national poverty lines (% of population),2024,5.0,Europe & Central Asia,Upper middle income,IBRD,71.4382,51.1879
1492,KZ,Kazakhstan,Poverty headcount ratio at national poverty lines (% of population),2023,5.2,Europe & Central Asia,Upper middle income,IBRD,71.4382,51.1879
1493,KZ,Kazakhstan,Poverty headcount ratio at national poverty lines (% of population),2022,5.2,Europe & Central Asia,Upper middle income,IBRD,71.4382,51.1879
1494,KZ,Kazakhstan,Poverty headcount ratio at national poverty lines (% of population),2021,5.2,Europe & Central Asia,Upper middle income,IBRD,71.4382,51.1879
1495,KZ,Kazakhstan,Poverty headcount ratio at national poverty lines (% of population),2020,5.3,Europe & Central Asia,Upper middle income,IBRD,71.4382,51.1879
1496,KZ,Kazakhstan,Poverty headcount ratio at national poverty lines (% of population),2019,4.3,Europe & Central Asia,Upper middle income,IBRD,71.4382,51.1879
1497,KZ,Kazakhstan,Poverty headcount ratio at national poverty lines (% of population),2018,4.3,Europe & Central Asia,Upper middle income,IBRD,71.4382,51.1879
1498,KZ,Kazakhstan,Poverty headcount ratio at national poverty lines (% of population),2017,,Europe & Central Asia,Upper middle income,IBRD,71.4382,51.1879
1499,KZ,Kazakhstan,Poverty headcount ratio at national poverty lines (% of population),2016,,Europe & Central Asia,Upper middle income,IBRD,71.4382,51.1879
1500,KE,Kenya,Poverty headcount ratio at national poverty lines (% of population),2025,,Sub-Saharan Africa ,Lower middle income,Blend,36.8126,-1.27975
1501,KE,Kenya,Poverty headcount ratio at national poverty lines (% of population),2024,,Sub-Saharan Africa ,Lower middle income,Blend,36.8126,-1.27975
1502,KE,Kenya,Poverty headcount ratio at national poverty lines (% of population),2023,,Sub-Saharan Africa ,Lower middle income,Blend,36.8126,-1.27975
1503,KE,Kenya,Poverty headcount ratio at national poverty lines (% of population),2022,39.8,Sub-Saharan Africa ,Lower middle income,Blend,36.8126,-1.27975
1504,KE,Kenya,Poverty headcount ratio at national poverty lines (% of population),2021,38.6,Sub-Saharan Africa ,Lower middle income,Blend,36.8126,-1.27975
1505,KE,Kenya,Poverty headcount ratio at national poverty lines (% of population),2020,42.9,Sub-Saharan Africa ,Lower middle income,Blend,36.8126,-1.27975
1506,KE,Kenya,Poverty headcount ratio at national poverty lines (% of population),2019,,Sub-Saharan Africa ,Lower middle income,Blend,36.8126,-1.27975
1507,KE,Kenya,Poverty headcount ratio at national poverty lines (% of population),2018,,Sub-Saharan Africa ,Lower middle income,Blend,36.8126,-1.27975
1508,KE,Kenya,Poverty headcount ratio at national poverty lines (% of population),2017,,Sub-Saharan Africa ,Lower middle income,Blend,36.8126,-1.27975
1509,KE,Kenya,Poverty headcount ratio at national poverty lines (% of population),2016,,Sub-Saharan Africa ,Lower middle income,Blend,36.8126,-1.27975
1510,KI,Kiribati,Poverty headcount ratio at national poverty lines (% of population),2025,,East Asia & Pacific,Lower middle income,IDA,172.979,1.32905
1511,KI,Kiribati,Poverty headcount ratio at national poverty lines (% of population),2024,,East Asia & Pacific,Lower middle income,IDA,172.979,1.32905
1512,KI,Kiribati,Poverty headcount ratio at national poverty lines (% of population),2023,5.5,East Asia & Pacific,Lower middle income,IDA,172.979,1.32905
1513,KI,Kiribati,Poverty headcount ratio at national poverty lines (% of population),2022,,East Asia & Pacific,Lower middle income,IDA,172.979,1.32905
1514,KI,Kiribati,Poverty headcount ratio at national poverty lines (% of population),2021,,East Asia & Pacific,Lower middle income,IDA,172.979,1.32905
1515,KI,Kiribati,Poverty headcount ratio at national poverty lines (% of population),2020,,East Asia & Pacific,Lower middle income,IDA,172.979,1.32905
1516,KI,Kiribati,Poverty headcount ratio at national poverty lines (% of population),2019,21.9,East Asia & Pacific,Lower middle income,IDA,172.979,1.32905
1517,KI,Kiribati,Poverty headcount ratio at national poverty lines (% of population),2018,,East Asia & Pacific,Lower middle income,IDA,172.979,1.32905
1518,KI,Kiribati,Poverty headcount ratio at national poverty lines (% of population),2017,,East Asia & Pacific,Lower middle income,IDA,172.979,1.32905
1519,KI,Kiribati,Poverty headcount ratio at national poverty lines (% of population),2016,,East Asia & Pacific,Lower middle income,IDA,172.979,1.32905
1520,KP,"Korea, Dem. People's Rep.",Poverty headcount ratio at national poverty lines (% of population),2025,,East Asia & Pacific,Low income,Not classified,125.754,39.0319
1521,KP,"Korea, Dem. People's Rep.",Poverty headcount ratio at national poverty lines (% of population),2024,,East Asia & Pacific,Low income,Not classified,125.754,39.0319
1522,KP,"Korea, Dem. People's Rep.",Poverty headcount ratio at national poverty lines (% of population),2023,,East Asia & Pacific,Low income,Not classified,125.754,39.0319
1523,KP,"Korea, Dem. People's Rep.",Poverty headcount ratio at national poverty lines (% of population),2022,,East Asia & Pacific,Low income,Not classified,125.754,39.0319
1524,KP,"Korea, Dem. People's Rep.",Poverty headcount ratio at national poverty lines (% of population),2021,,East Asia & Pacific,Low income,Not classified,125.754,39.0319
1525,KP,"Korea, Dem. People's Rep.",Poverty headcount ratio at national poverty lines (% of population),2020,,East Asia & Pacific,Low income,Not classified,125.754,39.0319
1526,KP,"Korea, Dem. People's Rep.",Poverty headcount ratio at national poverty lines (% of population),2019,,East Asia & Pacific,Low income,Not classified,125.754,39.0319
1527,KP,"Korea, Dem. People's Rep.",Poverty headcount ratio at national poverty lines (% of population),2018,,East Asia & Pacific,Low income,Not classified,125.754,39.0319
1528,KP,"Korea, Dem. People's Rep.",Poverty headcount ratio at national poverty lines (% of population),2017,,East Asia & Pacific,Low income,Not classified,125.754,39.0319
1529,KP,"Korea, Dem. People's Rep.",Poverty headcount ratio at national poverty lines (% of population),2016,,East Asia & Pacific,Low income,Not classified,125.754,39.0319
1530,KR,"Korea, Rep.",Poverty headcount ratio at national poverty lines (% of population),2025,,East Asia & Pacific,High income,Not classified,126.957,37.5323
1531,KR,"Korea, Rep.",Poverty headcount ratio at national poverty lines (% of population),2024,,East Asia & Pacific,High income,Not classified,126.957,37.5323
1532,KR,"Korea, Rep.",Poverty headcount ratio at national poverty lines (% of population),2023,,East Asia & Pacific,High income,Not classified,126.957,37.5323
1533,KR,"Korea, Rep.",Poverty headcount ratio at national poverty lines (% of population),2022,,East Asia & Pacific,High income,Not classified,126.957,37.5323
1534,KR,"Korea, Rep.",Poverty headcount ratio at national poverty lines (% of population),2021,,East Asia & Pacific,High income,Not classified,126.957,37.5323
1535,KR,"Korea, Rep.",Poverty headcount ratio at national poverty lines (% of population),2020,,East Asia & Pacific,High income,Not classified,126.957,37.5323
1536,KR,"Korea, Rep.",Poverty headcount ratio at national poverty lines (% of population),2019,,East Asia & Pacific,High income,Not classified,126.957,37.5323
1537,KR,"Korea, Rep.",Poverty headcount ratio at national poverty lines (% of population),2018,,East Asia & Pacific,High income,Not classified,126.957,37.5323
1538,KR,"Korea, Rep.",Poverty headcount ratio at national poverty lines (% of population),2017,,East Asia & Pacific,High income,Not classified,126.957,37.5323
1539,KR,"Korea, Rep.",Poverty headcount ratio at national poverty lines (% of population),2016,,East Asia & Pacific,High income,Not classified,126.957,37.5323
1540,XK,Kosovo,Poverty headcount ratio at national poverty lines (% of population),2025,,Europe & Central Asia,Upper middle income,IDA,20.926,42.565
1541,XK,Kosovo,Poverty headcount ratio at national poverty lines (% of population),2024,,Europe & Central Asia,Upper middle income,IDA,20.926,42.565
1542,XK,Kosovo,Poverty headcount ratio at national poverty lines (% of population),2023,,Europe & Central Asia,Upper middle income,IDA,20.926,42.565
1543,XK,Kosovo,Poverty headcount ratio at national poverty lines (% of population),2022,,Europe & Central Asia,Upper middle income,IDA,20.926,42.565
1544,XK,Kosovo,Poverty headcount ratio at national poverty lines (% of population),2021,,Europe & Central Asia,Upper middle income,IDA,20.926,42.565
1545,XK,Kosovo,Poverty headcount ratio at national poverty lines (% of population),2020,,Europe & Central Asia,Upper middle income,IDA,20.926,42.565
1546,XK,Kosovo,Poverty headcount ratio at national poverty lines (% of population),2019,,Europe & Central Asia,Upper middle income,IDA,20.926,42.565
1547,XK,Kosovo,Poverty headcount ratio at national poverty lines (% of population),2018,,Europe & Central Asia,Upper middle income,IDA,20.926,42.565
1548,XK,Kosovo,Poverty headcount ratio at national poverty lines (% of population),2017,,Europe & Central Asia,Upper middle income,IDA,20.926,42.565
1549,XK,Kosovo,Poverty headcount ratio at national poverty lines (% of population),2016,,Europe & Central Asia,Upper middle income,IDA,20.926,42.565
1550,KW,Kuwait,Poverty headcount ratio at national poverty lines (% of population),2025,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,47.9824,29.3721
1551,KW,Kuwait,Poverty headcount ratio at national poverty lines (% of population),2024,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,47.9824,29.3721
1552,KW,Kuwait,Poverty headcount ratio at national poverty lines (% of population),2023,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,47.9824,29.3721
1553,KW,Kuwait,Poverty headcount ratio at national poverty lines (% of population),2022,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,47.9824,29.3721
1554,KW,Kuwait,Poverty headcount ratio at national poverty lines (% of population),2021,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,47.9824,29.3721
1555,KW,Kuwait,Poverty headcount ratio at national poverty lines (% of population),2020,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,47.9824,29.3721
1556,KW,Kuwait,Poverty headcount ratio at national poverty lines (% of population),2019,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,47.9824,29.3721
1557,KW,Kuwait,Poverty headcount ratio at national poverty lines (% of population),2018,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,47.9824,29.3721
1558,KW,Kuwait,Poverty headcount ratio at national poverty lines (% of population),2017,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,47.9824,29.3721
1559,KW,Kuwait,Poverty headcount ratio at national poverty lines (% of population),2016,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,47.9824,29.3721
1560,KG,Kyrgyz Republic,Poverty headcount ratio at national poverty lines (% of population),2025,,Europe & Central Asia,Lower middle income,IDA,74.6057,42.8851
1561,KG,Kyrgyz Republic,Poverty headcount ratio at national poverty lines (% of population),2024,25.7,Europe & Central Asia,Lower middle income,IDA,74.6057,42.8851
1562,KG,Kyrgyz Republic,Poverty headcount ratio at national poverty lines (% of population),2023,29.8,Europe & Central Asia,Lower middle income,IDA,74.6057,42.8851
1563,KG,Kyrgyz Republic,Poverty headcount ratio at national poverty lines (% of population),2022,,Europe & Central Asia,Lower middle income,IDA,74.6057,42.8851
1564,KG,Kyrgyz Republic,Poverty headcount ratio at national poverty lines (% of population),2021,,Europe & Central Asia,Lower middle income,IDA,74.6057,42.8851
