,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
1014,CZ,Czechia,Exports of goods and services (current US$),2021,205281381420.63,Europe & Central Asia,High income,Not classified,14.4205,50.0878
1015,CZ,Czechia,Exports of goods and services (current US$),2020,170154349910.061,Europe & Central Asia,High income,Not classified,14.4205,50.0878
1016,CZ,Czechia,Exports of goods and services (current US$),2019,185212440994.669,Europe & Central Asia,High income,Not classified,14.4205,50.0878
1017,CZ,Czechia,Exports of goods and services (current US$),2018,190530873335.148,Europe & Central Asia,High income,Not classified,14.4205,50.0878
1018,CZ,Czechia,Exports of goods and services (current US$),2017,172120406679.12,Europe & Central Asia,High income,Not classified,14.4205,50.0878
1019,CZ,Czechia,Exports of goods and services (current US$),2016,154779987656.804,Europe & Central Asia,High income,Not classified,14.4205,50.0878
1020,DK,Denmark,Exports of goods and services (current US$),2025,,Europe & Central Asia,High income,Not classified,12.5681,55.6763
1021,DK,Denmark,Exports of goods and services (current US$),2024,301421099196.281,Europe & Central Asia,High income,Not classified,12.5681,55.6763
1022,DK,Denmark,Exports of goods and services (current US$),2023,280481748656.828,Europe & Central Asia,High income,Not classified,12.5681,55.6763
1023,DK,Denmark,Exports of goods and services (current US$),2022,283101737204.979,Europe & Central Asia,High income,Not classified,12.5681,55.6763
1024,DK,Denmark,Exports of goods and services (current US$),2021,240447056409.375,Europe & Central Asia,High income,Not classified,12.5681,55.6763
1025,DK,Denmark,Exports of goods and services (current US$),2020,195728280394.404,Europe & Central Asia,High income,Not classified,12.5681,55.6763
1026,DK,Denmark,Exports of goods and services (current US$),2019,203616268094.231,Europe & Central Asia,High income,Not classified,12.5681,55.6763
1027,DK,Denmark,Exports of goods and services (current US$),2018,202458132658.687,Europe & Central Asia,High income,Not classified,12.5681,55.6763
1028,DK,Denmark,Exports of goods and services (current US$),2017,183533038706.585,Europe & Central Asia,High income,Not classified,12.5681,55.6763
1029,DK,Denmark,Exports of goods and services (current US$),2016,167778866084.333,Europe & Central Asia,High income,Not classified,12.5681,55.6763
1030,DJ,Djibouti,Exports of goods and services (current US$),2025,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IDA,43.1425,11.5806
1031,DJ,Djibouti,Exports of goods and services (current US$),2024,5248946382.25083,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IDA,43.1425,11.5806
1032,DJ,Djibouti,Exports of goods and services (current US$),2023,5876570579.7289,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IDA,43.1425,11.5806
1033,DJ,Djibouti,Exports of goods and services (current US$),2022,5673808947.73268,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IDA,43.1425,11.5806
1034,DJ,Djibouti,Exports of goods and services (current US$),2021,4842477816.3526,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IDA,43.1425,11.5806
1035,DJ,Djibouti,Exports of goods and services (current US$),2020,3682879344.59068,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IDA,43.1425,11.5806
1036,DJ,Djibouti,Exports of goods and services (current US$),2019,5149667174.954,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IDA,43.1425,11.5806
1037,DJ,Djibouti,Exports of goods and services (current US$),2018,4563067954.82807,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IDA,43.1425,11.5806
1038,DJ,Djibouti,Exports of goods and services (current US$),2017,4146589316.96311,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IDA,43.1425,11.5806
1039,DJ,Djibouti,Exports of goods and services (current US$),2016,2703006397.66826,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IDA,43.1425,11.5806
1040,DM,Dominica,Exports of goods and services (current US$),2025,,Latin America & Caribbean ,Upper middle income,Blend,-61.39,15.2976
1041,DM,Dominica,Exports of goods and services (current US$),2024,,Latin America & Caribbean ,Upper middle income,Blend,-61.39,15.2976
1042,DM,Dominica,Exports of goods and services (current US$),2023,,Latin America & Caribbean ,Upper middle income,Blend,-61.39,15.2976
1043,DM,Dominica,Exports of goods and services (current US$),2022,,Latin America & Caribbean ,Upper middle income,Blend,-61.39,15.2976
1044,DM,Dominica,Exports of goods and services (current US$),2021,,Latin America & Caribbean ,Upper middle income,Blend,-61.39,15.2976
1045,DM,Dominica,Exports of goods and services (current US$),2020,,Latin America & Caribbean ,Upper middle income,Blend,-61.39,15.2976
1046,DM,Dominica,Exports of goods and services (current US$),2019,,Latin America & Caribbean ,Upper middle income,Blend,-61.39,15.2976
1047,DM,Dominica,Exports of goods and services (current US$),2018,,Latin America & Caribbean ,Upper middle income,Blend,-61.39,15.2976
1048,DM,Dominica,Exports of goods and services (current US$),2017,,Latin America & Caribbean ,Upper middle income,Blend,-61.39,15.2976
1049,DM,Dominica,Exports of goods and services (current US$),2016,,Latin America & Caribbean ,Upper middle income,Blend,-61.39,15.2976
1050,DO,Dominican Republic,Exports of goods and services (current US$),2025,,Latin America & Caribbean ,Upper middle income,IBRD,-69.8908,18.479
1051,DO,Dominican Republic,Exports of goods and services (current US$),2024,28296491455.8321,Latin America & Caribbean ,Upper middle income,IBRD,-69.8908,18.479
1052,DO,Dominican Republic,Exports of goods and services (current US$),2023,25685265157.3429,Latin America & Caribbean ,Upper middle income,IBRD,-69.8908,18.479
1053,DO,Dominican Republic,Exports of goods and services (current US$),2022,24994895244.9176,Latin America & Caribbean ,Upper middle income,IBRD,-69.8908,18.479
1054,DO,Dominican Republic,Exports of goods and services (current US$),2021,20419747258.6912,Latin America & Caribbean ,Upper middle income,IBRD,-69.8908,18.479
1055,DO,Dominican Republic,Exports of goods and services (current US$),2020,14764580793.6175,Latin America & Caribbean ,Upper middle income,IBRD,-69.8908,18.479
1056,DO,Dominican Republic,Exports of goods and services (current US$),2019,20793631484.4658,Latin America & Caribbean ,Upper middle income,IBRD,-69.8908,18.479
1057,DO,Dominican Republic,Exports of goods and services (current US$),2018,20392862253.0809,Latin America & Caribbean ,Upper middle income,IBRD,-69.8908,18.479
1058,DO,Dominican Republic,Exports of goods and services (current US$),2017,19118996309.9954,Latin America & Caribbean ,Upper middle income,IBRD,-69.8908,18.479
1059,DO,Dominican Republic,Exports of goods and services (current US$),2016,18279168807.508,Latin America & Caribbean ,Upper middle income,IBRD,-69.8908,18.479
1060,EC,Ecuador,Exports of goods and services (current US$),2025,,Latin America & Caribbean ,Upper middle income,IBRD,-78.5243,-0.229498
1061,EC,Ecuador,Exports of goods and services (current US$),2024,37750170800.0,Latin America & Caribbean ,Upper middle income,IBRD,-78.5243,-0.229498
1062,EC,Ecuador,Exports of goods and services (current US$),2023,34606783000.0,Latin America & Caribbean ,Upper middle income,IBRD,-78.5243,-0.229498
1063,EC,Ecuador,Exports of goods and services (current US$),2022,35914453000.0,Latin America & Caribbean ,Upper middle income,IBRD,-78.5243,-0.229498
1064,EC,Ecuador,Exports of goods and services (current US$),2021,29009062000.0,Latin America & Caribbean ,Upper middle income,IBRD,-78.5243,-0.229498
1065,EC,Ecuador,Exports of goods and services (current US$),2020,22320897000.0,Latin America & Caribbean ,Upper middle income,IBRD,-78.5243,-0.229498
1066,EC,Ecuador,Exports of goods and services (current US$),2019,25875328000.0,Latin America & Caribbean ,Upper middle income,IBRD,-78.5243,-0.229498
1067,EC,Ecuador,Exports of goods and services (current US$),2018,25304707000.0,Latin America & Caribbean ,Upper middle income,IBRD,-78.5243,-0.229498
1068,EC,Ecuador,Exports of goods and services (current US$),2017,22445453000.0,Latin America & Caribbean ,Upper middle income,IBRD,-78.5243,-0.229498
1069,EC,Ecuador,Exports of goods and services (current US$),2016,20061020000.0,Latin America & Caribbean ,Upper middle income,IBRD,-78.5243,-0.229498
1070,EG,"Egypt, Arab Rep.",Exports of goods and services (current US$),2025,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,31.2461,30.0982
1071,EG,"Egypt, Arab Rep.",Exports of goods and services (current US$),2024,63713393368.3925,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,31.2461,30.0982
1072,EG,"Egypt, Arab Rep.",Exports of goods and services (current US$),2023,75645997561.7681,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,31.2461,30.0982
1073,EG,"Egypt, Arab Rep.",Exports of goods and services (current US$),2022,71927051671.7325,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,31.2461,30.0982
1074,EG,"Egypt, Arab Rep.",Exports of goods and services (current US$),2021,44850223072.0204,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,31.2461,30.0982
1075,EG,"Egypt, Arab Rep.",Exports of goods and services (current US$),2020,47872738615.0967,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,31.2461,30.0982
1076,EG,"Egypt, Arab Rep.",Exports of goods and services (current US$),2019,53041002277.9043,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,31.2461,30.0982
1077,EG,"Egypt, Arab Rep.",Exports of goods and services (current US$),2018,47225661226.7867,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,31.2461,30.0982
1078,EG,"Egypt, Arab Rep.",Exports of goods and services (current US$),2017,37289402173.913,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,31.2461,30.0982
1079,EG,"Egypt, Arab Rep.",Exports of goods and services (current US$),2016,34392638036.8098,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,31.2461,30.0982
1080,SV,El Salvador,Exports of goods and services (current US$),2025,,Latin America & Caribbean ,Upper middle income,IBRD,-89.2073,13.7034
1081,SV,El Salvador,Exports of goods and services (current US$),2024,11585810000.0,Latin America & Caribbean ,Upper middle income,IBRD,-89.2073,13.7034
1082,SV,El Salvador,Exports of goods and services (current US$),2023,10629170000.0,Latin America & Caribbean ,Upper middle income,IBRD,-89.2073,13.7034
1083,SV,El Salvador,Exports of goods and services (current US$),2022,10336590000.0,Latin America & Caribbean ,Upper middle income,IBRD,-89.2073,13.7034
1084,SV,El Salvador,Exports of goods and services (current US$),2021,8359050000.0,Latin America & Caribbean ,Upper middle income,IBRD,-89.2073,13.7034
1085,SV,El Salvador,Exports of goods and services (current US$),2020,6112370000.0,Latin America & Caribbean ,Upper middle income,IBRD,-89.2073,13.7034
1086,SV,El Salvador,Exports of goods and services (current US$),2019,8052490000.0,Latin America & Caribbean ,Upper middle income,IBRD,-89.2073,13.7034
1087,SV,El Salvador,Exports of goods and services (current US$),2018,7528970000.0,Latin America & Caribbean ,Upper middle income,IBRD,-89.2073,13.7034
1088,SV,El Salvador,Exports of goods and services (current US$),2017,7251400000.0,Latin America & Caribbean ,Upper middle income,IBRD,-89.2073,13.7034
1089,SV,El Salvador,Exports of goods and services (current US$),2016,6884540000.0,Latin America & Caribbean ,Upper middle income,IBRD,-89.2073,13.7034
1090,GQ,Equatorial Guinea,Exports of goods and services (current US$),2025,,Sub-Saharan Africa ,Upper middle income,IBRD,8.7741,3.7523
1091,GQ,Equatorial Guinea,Exports of goods and services (current US$),2024,4488990305.15777,Sub-Saharan Africa ,Upper middle income,IBRD,8.7741,3.7523
1092,GQ,Equatorial Guinea,Exports of goods and services (current US$),2023,4515830508.85739,Sub-Saharan Africa ,Upper middle income,IBRD,8.7741,3.7523
1093,GQ,Equatorial Guinea,Exports of goods and services (current US$),2022,7249945760.76341,Sub-Saharan Africa ,Upper middle income,IBRD,8.7741,3.7523
1094,GQ,Equatorial Guinea,Exports of goods and services (current US$),2021,5512726595.33217,Sub-Saharan Africa ,Upper middle income,IBRD,8.7741,3.7523
1095,GQ,Equatorial Guinea,Exports of goods and services (current US$),2020,4041173655.70763,Sub-Saharan Africa ,Upper middle income,IBRD,8.7741,3.7523
1096,GQ,Equatorial Guinea,Exports of goods and services (current US$),2019,5810566663.64454,Sub-Saharan Africa ,Upper middle income,IBRD,8.7741,3.7523
1097,GQ,Equatorial Guinea,Exports of goods and services (current US$),2018,7807722846.25857,Sub-Saharan Africa ,Upper middle income,IBRD,8.7741,3.7523
1098,GQ,Equatorial Guinea,Exports of goods and services (current US$),2017,7181836773.61884,Sub-Saharan Africa ,Upper middle income,IBRD,8.7741,3.7523
1099,GQ,Equatorial Guinea,Exports of goods and services (current US$),2016,5779217937.37982,Sub-Saharan Africa ,Upper middle income,IBRD,8.7741,3.7523
1100,ER,Eritrea,Exports of goods and services (current US$),2025,,Sub-Saharan Africa ,Low income,IDA,38.9183,15.3315
1101,ER,Eritrea,Exports of goods and services (current US$),2024,,Sub-Saharan Africa ,Low income,IDA,38.9183,15.3315
1102,ER,Eritrea,Exports of goods and services (current US$),2023,,Sub-Saharan Africa ,Low income,IDA,38.9183,15.3315
1103,ER,Eritrea,Exports of goods and services (current US$),2022,,Sub-Saharan Africa ,Low income,IDA,38.9183,15.3315
1104,ER,Eritrea,Exports of goods and services (current US$),2021,,Sub-Saharan Africa ,Low income,IDA,38.9183,15.3315
1105,ER,Eritrea,Exports of goods and services (current US$),2020,,Sub-Saharan Africa ,Low income,IDA,38.9183,15.3315
1106,ER,Eritrea,Exports of goods and services (current US$),2019,,Sub-Saharan Africa ,Low income,IDA,38.9183,15.3315
1107,ER,Eritrea,Exports of goods and services (current US$),2018,,Sub-Saharan Africa ,Low income,IDA,38.9183,15.3315
1108,ER,Eritrea,Exports of goods and services (current US$),2017,,Sub-Saharan Africa ,Low income,IDA,38.9183,15.3315
1109,ER,Eritrea,Exports of goods and services (current US$),2016,,Sub-Saharan Africa ,Low income,IDA,38.9183,15.3315
1110,EE,Estonia,Exports of goods and services (current US$),2025,,Europe & Central Asia,High income,Not classified,24.7586,59.4392
1111,EE,Estonia,Exports of goods and services (current US$),2024,32636565839.1828,Europe & Central Asia,High income,Not classified,24.7586,59.4392
1112,EE,Estonia,Exports of goods and services (current US$),2023,32253419230.1692,Europe & Central Asia,High income,Not classified,24.7586,59.4392
1113,EE,Estonia,Exports of goods and services (current US$),2022,33421529205.1091,Europe & Central Asia,High income,Not classified,24.7586,59.4392
1114,EE,Estonia,Exports of goods and services (current US$),2021,29617994789.2515,Europe & Central Asia,High income,Not classified,24.7586,59.4392
1115,EE,Estonia,Exports of goods and services (current US$),2020,21687304701.9674,Europe & Central Asia,High income,Not classified,24.7586,59.4392
1116,EE,Estonia,Exports of goods and services (current US$),2019,22955204325.3882,Europe & Central Asia,High income,Not classified,24.7586,59.4392
1117,EE,Estonia,Exports of goods and services (current US$),2018,22761453869.1051,Europe & Central Asia,High income,Not classified,24.7586,59.4392
1118,EE,Estonia,Exports of goods and services (current US$),2017,20411337063.7789,Europe & Central Asia,High income,Not classified,24.7586,59.4392
1119,EE,Estonia,Exports of goods and services (current US$),2016,18537893089.3891,Europe & Central Asia,High income,Not classified,24.7586,59.4392
1120,SZ,Eswatini,Exports of goods and services (current US$),2025,,Sub-Saharan Africa ,Lower middle income,Blend,31.4659,-26.5225
1121,SZ,Eswatini,Exports of goods and services (current US$),2024,2611937418.73633,Sub-Saharan Africa ,Lower middle income,Blend,31.4659,-26.5225
1122,SZ,Eswatini,Exports of goods and services (current US$),2023,2241325005.99341,Sub-Saharan Africa ,Lower middle income,Blend,31.4659,-26.5225
1123,SZ,Eswatini,Exports of goods and services (current US$),2022,2112045177.31419,Sub-Saharan Africa ,Lower middle income,Blend,31.4659,-26.5225
1124,SZ,Eswatini,Exports of goods and services (current US$),2021,2144557154.68022,Sub-Saharan Africa ,Lower middle income,Blend,31.4659,-26.5225
1125,SZ,Eswatini,Exports of goods and services (current US$),2020,1802851570.73454,Sub-Saharan Africa ,Lower middle income,Blend,31.4659,-26.5225
1126,SZ,Eswatini,Exports of goods and services (current US$),2019,2066646226.29074,Sub-Saharan Africa ,Lower middle income,Blend,31.4659,-26.5225
1127,SZ,Eswatini,Exports of goods and services (current US$),2018,1897999486.40871,Sub-Saharan Africa ,Lower middle income,Blend,31.4659,-26.5225
1128,SZ,Eswatini,Exports of goods and services (current US$),2017,1925910543.61037,Sub-Saharan Africa ,Lower middle income,Blend,31.4659,-26.5225
1129,SZ,Eswatini,Exports of goods and services (current US$),2016,1685718187.92489,Sub-Saharan Africa ,Lower middle income,Blend,31.4659,-26.5225
1130,ET,Ethiopia,Exports of goods and services (current US$),2025,,Sub-Saharan Africa ,Not classified,IDA,38.7468,9.02274
1131,ET,Ethiopia,Exports of goods and services (current US$),2024,8294520632.78272,Sub-Saharan Africa ,Not classified,IDA,38.7468,9.02274
1132,ET,Ethiopia,Exports of goods and services (current US$),2023,8962144165.10903,Sub-Saharan Africa ,Not classified,IDA,38.7468,9.02274
1133,ET,Ethiopia,Exports of goods and services (current US$),2022,10151637926.0,Sub-Saharan Africa ,Not classified,IDA,38.7468,9.02274
1134,ET,Ethiopia,Exports of goods and services (current US$),2021,8323978507.53769,Sub-Saharan Africa ,Not classified,IDA,38.7468,9.02274
1135,ET,Ethiopia,Exports of goods and services (current US$),2020,7032893576.02339,Sub-Saharan Africa ,Not classified,IDA,38.7468,9.02274
1136,ET,Ethiopia,Exports of goods and services (current US$),2019,7291628539.24915,Sub-Saharan Africa ,Not classified,IDA,38.7468,9.02274
1137,ET,Ethiopia,Exports of goods and services (current US$),2018,6977614238.63636,Sub-Saharan Africa ,Not classified,IDA,38.7468,9.02274
1138,ET,Ethiopia,Exports of goods and services (current US$),2017,5826254533.33333,Sub-Saharan Africa ,Not classified,IDA,38.7468,9.02274
1139,ET,Ethiopia,Exports of goods and services (current US$),2016,5349377912.66376,Sub-Saharan Africa ,Not classified,IDA,38.7468,9.02274
1140,FO,Faroe Islands,Exports of goods and services (current US$),2025,,Europe & Central Asia,High income,Not classified,-6.91181,61.8926
1141,FO,Faroe Islands,Exports of goods and services (current US$),2024,2211130769.46935,Europe & Central Asia,High income,Not classified,-6.91181,61.8926
1142,FO,Faroe Islands,Exports of goods and services (current US$),2023,2255264259.45073,Europe & Central Asia,High income,Not classified,-6.91181,61.8926
1143,FO,Faroe Islands,Exports of goods and services (current US$),2022,2218833103.79562,Europe & Central Asia,High income,Not classified,-6.91181,61.8926
1144,FO,Faroe Islands,Exports of goods and services (current US$),2021,1923044780.86346,Europe & Central Asia,High income,Not classified,-6.91181,61.8926
1145,FO,Faroe Islands,Exports of goods and services (current US$),2020,1551767675.22369,Europe & Central Asia,High income,Not classified,-6.91181,61.8926
1146,FO,Faroe Islands,Exports of goods and services (current US$),2019,1821680268.24413,Europe & Central Asia,High income,Not classified,-6.91181,61.8926
1147,FO,Faroe Islands,Exports of goods and services (current US$),2018,1684155449.442,Europe & Central Asia,High income,Not classified,-6.91181,61.8926
1148,FO,Faroe Islands,Exports of goods and services (current US$),2017,1679718268.94666,Europe & Central Asia,High income,Not classified,-6.91181,61.8926
1149,FO,Faroe Islands,Exports of goods and services (current US$),2016,1534259159.40032,Europe & Central Asia,High income,Not classified,-6.91181,61.8926
1150,FJ,Fiji,Exports of goods and services (current US$),2025,,East Asia & Pacific,Upper middle income,Blend,178.399,-18.1149
1151,FJ,Fiji,Exports of goods and services (current US$),2024,,East Asia & Pacific,Upper middle income,Blend,178.399,-18.1149
1152,FJ,Fiji,Exports of goods and services (current US$),2023,,East Asia & Pacific,Upper middle income,Blend,178.399,-18.1149
1153,FJ,Fiji,Exports of goods and services (current US$),2022,,East Asia & Pacific,Upper middle income,Blend,178.399,-18.1149
1154,FJ,Fiji,Exports of goods and services (current US$),2021,,East Asia & Pacific,Upper middle income,Blend,178.399,-18.1149
1155,FJ,Fiji,Exports of goods and services (current US$),2020,,East Asia & Pacific,Upper middle income,Blend,178.399,-18.1149
1156,FJ,Fiji,Exports of goods and services (current US$),2019,,East Asia & Pacific,Upper middle income,Blend,178.399,-18.1149
1157,FJ,Fiji,Exports of goods and services (current US$),2018,,East Asia & Pacific,Upper middle income,Blend,178.399,-18.1149
1158,FJ,Fiji,Exports of goods and services (current US$),2017,,East Asia & Pacific,Upper middle income,Blend,178.399,-18.1149
1159,FJ,Fiji,Exports of goods and services (current US$),2016,,East Asia & Pacific,Upper middle income,Blend,178.399,-18.1149
1160,FI,Finland,Exports of goods and services (current US$),2025,,Europe & Central Asia,High income,Not classified,24.9525,60.1608
1161,FI,Finland,Exports of goods and services (current US$),2024,125177301210.937,Europe & Central Asia,High income,Not classified,24.9525,60.1608
1162,FI,Finland,Exports of goods and services (current US$),2023,126248924941.179,Europe & Central Asia,High income,Not classified,24.9525,60.1608
1163,FI,Finland,Exports of goods and services (current US$),2022,129714531245.137,Europe & Central Asia,High income,Not classified,24.9525,60.1608
1164,FI,Finland,Exports of goods and services (current US$),2021,117459122934.107,Europe & Central Asia,High income,Not classified,24.9525,60.1608
1165,FI,Finland,Exports of goods and services (current US$),2020,97778840102.724,Europe & Central Asia,High income,Not classified,24.9525,60.1608
1166,FI,Finland,Exports of goods and services (current US$),2019,108456929458.823,Europe & Central Asia,High income,Not classified,24.9525,60.1608
1167,FI,Finland,Exports of goods and services (current US$),2018,107217678990.588,Europe & Central Asia,High income,Not classified,24.9525,60.1608
1168,FI,Finland,Exports of goods and services (current US$),2017,96883717056.4707,Europe & Central Asia,High income,Not classified,24.9525,60.1608
1169,FI,Finland,Exports of goods and services (current US$),2016,84368155260.7006,Europe & Central Asia,High income,Not classified,24.9525,60.1608
1170,FR,France,Exports of goods and services (current US$),2025,,Europe & Central Asia,High income,Not classified,2.35097,48.8566
1171,FR,France,Exports of goods and services (current US$),2024,1071066237472.11,Europe & Central Asia,High income,Not classified,2.35097,48.8566
1172,FR,France,Exports of goods and services (current US$),2023,1053069574154.53,Europe & Central Asia,High income,Not classified,2.35097,48.8566
1173,FR,France,Exports of goods and services (current US$),2022,1023340977697.09,Europe & Central Asia,High income,Not classified,2.35097,48.8566
1174,FR,France,Exports of goods and services (current US$),2021,928139254791.07,Europe & Central Asia,High income,Not classified,2.35097,48.8566
1175,FR,France,Exports of goods and services (current US$),2020,756174143647.162,Europe & Central Asia,High income,Not classified,2.35097,48.8566
1176,FR,France,Exports of goods and services (current US$),2019,895514790269.018,Europe & Central Asia,High income,Not classified,2.35097,48.8566
1177,FR,France,Exports of goods and services (current US$),2018,915638789626.901,Europe & Central Asia,High income,Not classified,2.35097,48.8566
1178,FR,France,Exports of goods and services (current US$),2017,836510836277.649,Europe & Central Asia,High income,Not classified,2.35097,48.8566
1179,FR,France,Exports of goods and services (current US$),2016,778134181664.243,Europe & Central Asia,High income,Not classified,2.35097,48.8566
1180,PF,French Polynesia,Exports of goods and services (current US$),2025,,East Asia & Pacific,High income,Not classified,-149.57,-17.535
1181,PF,French Polynesia,Exports of goods and services (current US$),2024,1158591620.0156,East Asia & Pacific,High income,Not classified,-149.57,-17.535
1182,PF,French Polynesia,Exports of goods and services (current US$),2023,1477156129.35831,East Asia & Pacific,High income,Not classified,-149.57,-17.535
1183,PF,French Polynesia,Exports of goods and services (current US$),2022,1226708759.69725,East Asia & Pacific,High income,Not classified,-149.57,-17.535
1184,PF,French Polynesia,Exports of goods and services (current US$),2021,805906228.022513,East Asia & Pacific,High income,Not classified,-149.57,-17.535
1185,PF,French Polynesia,Exports of goods and services (current US$),2020,529592952.034048,East Asia & Pacific,High income,Not classified,-149.57,-17.535
1186,PF,French Polynesia,Exports of goods and services (current US$),2019,1240128736.0656,East Asia & Pacific,High income,Not classified,-149.57,-17.535
1187,PF,French Polynesia,Exports of goods and services (current US$),2018,1287096391.80933,East Asia & Pacific,High income,Not classified,-149.57,-17.535
1188,PF,French Polynesia,Exports of goods and services (current US$),2017,1140826361.22749,East Asia & Pacific,High income,Not classified,-149.57,-17.535
1189,PF,French Polynesia,Exports of goods and services (current US$),2016,1078113650.99587,East Asia & Pacific,High income,Not classified,-149.57,-17.535
1190,GA,Gabon,Exports of goods and services (current US$),2025,,Sub-Saharan Africa ,Upper middle income,IBRD,9.45162,0.38832
1191,GA,Gabon,Exports of goods and services (current US$),2024,13494077457.8665,Sub-Saharan Africa ,Upper middle income,IBRD,9.45162,0.38832
1192,GA,Gabon,Exports of goods and services (current US$),2023,12355875610.4261,Sub-Saharan Africa ,Upper middle income,IBRD,9.45162,0.38832
1193,GA,Gabon,Exports of goods and services (current US$),2022,13813536175.2391,Sub-Saharan Africa ,Upper middle income,IBRD,9.45162,0.38832
1194,GA,Gabon,Exports of goods and services (current US$),2021,11849572428.6055,Sub-Saharan Africa ,Upper middle income,IBRD,9.45162,0.38832
1195,GA,Gabon,Exports of goods and services (current US$),2020,7302825066.46259,Sub-Saharan Africa ,Upper middle income,IBRD,9.45162,0.38832
1196,GA,Gabon,Exports of goods and services (current US$),2019,8678687831.55984,Sub-Saharan Africa ,Upper middle income,IBRD,9.45162,0.38832
1197,GA,Gabon,Exports of goods and services (current US$),2018,9158802464.98934,Sub-Saharan Africa ,Upper middle income,IBRD,9.45162,0.38832
1198,GA,Gabon,Exports of goods and services (current US$),2017,7498596948.54146,Sub-Saharan Africa ,Upper middle income,IBRD,9.45162,0.38832
1199,GA,Gabon,Exports of goods and services (current US$),2016,6175468782.21868,Sub-Saharan Africa ,Upper middle income,IBRD,9.45162,0.38832
1200,GM,"Gambia, The",Exports of goods and services (current US$),2025,,Sub-Saharan Africa ,Low income,IDA,-16.5885,13.4495
1201,GM,"Gambia, The",Exports of goods and services (current US$),2024,210399924.350749,Sub-Saharan Africa ,Low income,IDA,-16.5885,13.4495
1202,GM,"Gambia, The",Exports of goods and services (current US$),2023,168026281.33214,Sub-Saharan Africa ,Low income,IDA,-16.5885,13.4495
1203,GM,"Gambia, The",Exports of goods and services (current US$),2022,188942455.877392,Sub-Saharan Africa ,Low income,IDA,-16.5885,13.4495
1204,GM,"Gambia, The",Exports of goods and services (current US$),2021,133283633.187106,Sub-Saharan Africa ,Low income,IDA,-16.5885,13.4495
1205,GM,"Gambia, The",Exports of goods and services (current US$),2020,174106925.873846,Sub-Saharan Africa ,Low income,IDA,-16.5885,13.4495
1206,GM,"Gambia, The",Exports of goods and services (current US$),2019,365730558.072245,Sub-Saharan Africa ,Low income,IDA,-16.5885,13.4495
1207,GM,"Gambia, The",Exports of goods and services (current US$),2018,372362228.927732,Sub-Saharan Africa ,Low income,IDA,-16.5885,13.4495
1208,GM,"Gambia, The",Exports of goods and services (current US$),2017,278118327.12068,Sub-Saharan Africa ,Low income,IDA,-16.5885,13.4495
1209,GM,"Gambia, The",Exports of goods and services (current US$),2016,189367460.895985,Sub-Saharan Africa ,Low income,IDA,-16.5885,13.4495
1210,GE,Georgia,Exports of goods and services (current US$),2025,,Europe & Central Asia,Upper middle income,IBRD,44.793,41.71
1211,GE,Georgia,Exports of goods and services (current US$),2024,16347695471.4838,Europe & Central Asia,Upper middle income,IBRD,44.793,41.71
1212,GE,Georgia,Exports of goods and services (current US$),2023,15163333694.8312,Europe & Central Asia,Upper middle income,IBRD,44.793,41.71
1213,GE,Georgia,Exports of goods and services (current US$),2022,13111621768.0543,Europe & Central Asia,Upper middle income,IBRD,44.793,41.71
1214,GE,Georgia,Exports of goods and services (current US$),2021,8045446645.34757,Europe & Central Asia,Upper middle income,IBRD,44.793,41.71
1215,GE,Georgia,Exports of goods and services (current US$),2020,5908062642.69865,Europe & Central Asia,Upper middle income,IBRD,44.793,41.71
1216,GE,Georgia,Exports of goods and services (current US$),2019,9578376986.37911,Europe & Central Asia,Upper middle income,IBRD,44.793,41.71
1217,GE,Georgia,Exports of goods and services (current US$),2018,8896766541.72421,Europe & Central Asia,Upper middle income,IBRD,44.793,41.71
1218,GE,Georgia,Exports of goods and services (current US$),2017,7557302009.68942,Europe & Central Asia,Upper middle income,IBRD,44.793,41.71
1219,GE,Georgia,Exports of goods and services (current US$),2016,6177710295.87299,Europe & Central Asia,Upper middle income,IBRD,44.793,41.71
1220,DE,Germany,Exports of goods and services (current US$),2025,,Europe & Central Asia,High income,Not classified,13.4115,52.5235
